image_path,disease,dataset,split
data/ddidiversedermatologyimages/000382.png,inverted-follicular-keratosis,ddi,train
data/ddidiversedermatologyimages/000383.png,inverted-follicular-keratosis,ddi,train
data/ddidiversedermatologyimages/000384.png,inverted-follicular-keratosis,ddi,train
data/ddidiversedermatologyimages/000385.png,trichofolliculoma,ddi,train
data/ddidiversedermatologyimages/000386.png,kaposi-sarcoma,ddi,train
data/ddidiversedermatologyimages/000387.png,kaposi-sarcoma,ddi,train
data/ddidiversedermatologyimages/000388.png,kaposi-sarcoma,ddi,train
data/ddidiversedermatologyimages/000389.png,eccrine-poroma,ddi,train
data/ddidiversedermatologyimages/000390.png,eccrine-poroma,ddi,train
data/ddidiversedermatologyimages/000391.png,eccrine-poroma,ddi,train
data/ddidiversedermatologyimages/000392.png,dermatofibroma,ddi,train
data/ddidiversedermatologyimages/000393.png,dermatofibroma,ddi,train
data/ddidiversedermatologyimages/000394.png,xanthogranuloma,ddi,train
data/ddidiversedermatologyimages/000395.png,molluscum-contagiosum,ddi,train
data/ddidiversedermatologyimages/000396.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000397.png,metastatic-carcinoma,ddi,train
data/ddidiversedermatologyimages/000398.png,condyloma-accuminatum,ddi,train
data/ddidiversedermatologyimages/000399.png,prurigo-nodularis,ddi,train
data/ddidiversedermatologyimages/000400.png,pigmented-spindle-cell-nevus-of-reed,ddi,train
data/ddidiversedermatologyimages/000401.png,molluscum-contagiosum,ddi,train
data/ddidiversedermatologyimages/000402.png,dermatofibroma,ddi,train
data/ddidiversedermatologyimages/000403.png,angioma,ddi,train
data/ddidiversedermatologyimages/000404.png,dysplastic-nevus,ddi,train
data/ddidiversedermatologyimages/000405.png,basal-cell-carcinoma-nodular,ddi,train
data/ddidiversedermatologyimages/000406.png,basal-cell-carcinoma-nodular,ddi,train
data/ddidiversedermatologyimages/000407.png,basal-cell-carcinoma-nodular,ddi,train
data/ddidiversedermatologyimages/000408.png,squamous-cell-carcinoma-in-situ,ddi,train
data/ddidiversedermatologyimages/000409.png,squamous-cell-carcinoma-in-situ,ddi,train
data/ddidiversedermatologyimages/000410.png,squamous-cell-carcinoma-in-situ,ddi,train
data/ddidiversedermatologyimages/000411.png,epidermal-cyst,ddi,train
data/ddidiversedermatologyimages/000412.png,epidermal-cyst,ddi,train
data/ddidiversedermatologyimages/000413.png,epidermal-cyst,ddi,train
data/ddidiversedermatologyimages/000414.png,epidermal-cyst,ddi,train
data/ddidiversedermatologyimages/000415.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000416.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000417.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000418.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000419.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000420.png,dermatofibroma,ddi,train
data/ddidiversedermatologyimages/000421.png,seborrheic-keratosis-irritated,ddi,train
data/ddidiversedermatologyimages/000422.png,molluscum-contagiosum,ddi,train
data/ddidiversedermatologyimages/000423.png,dermatofibroma,ddi,train
data/ddidiversedermatologyimages/000424.png,seborrheic-keratosis-irritated,ddi,train
data/ddidiversedermatologyimages/000425.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000426.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000427.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000428.png,epidermal-cyst,ddi,train
data/ddidiversedermatologyimages/000429.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000430.png,epidermal-cyst,ddi,train
data/ddidiversedermatologyimages/000431.png,epidermal-cyst,ddi,train
data/ddidiversedermatologyimages/000432.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000433.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000434.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000435.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000436.png,seborrheic-keratosis-irritated,ddi,train
data/ddidiversedermatologyimages/000437.png,seborrheic-keratosis-irritated,ddi,train
data/ddidiversedermatologyimages/000438.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000439.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000440.png,basal-cell-carcinoma-nodular,ddi,train
data/ddidiversedermatologyimages/000441.png,dermatofibroma,ddi,train
data/ddidiversedermatologyimages/000442.png,dysplastic-nevus,ddi,train
data/ddidiversedermatologyimages/000443.png,melanoma,ddi,train
data/ddidiversedermatologyimages/000444.png,dermatofibroma,ddi,train
data/ddidiversedermatologyimages/000445.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000446.png,dysplastic-nevus,ddi,train
data/ddidiversedermatologyimages/000447.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000448.png,dysplastic-nevus,ddi,train
data/ddidiversedermatologyimages/000449.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000450.png,epidermal-cyst,ddi,train
data/ddidiversedermatologyimages/000451.png,melanoma,ddi,train
data/ddidiversedermatologyimages/000452.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000453.png,epidermal-cyst,ddi,train
data/ddidiversedermatologyimages/000454.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000455.png,acrochordon,ddi,train
data/ddidiversedermatologyimages/000456.png,dermatomyositis,ddi,train
data/ddidiversedermatologyimages/000457.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000458.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000459.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000460.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000461.png,dysplastic-nevus,ddi,train
data/ddidiversedermatologyimages/000462.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000463.png,onychomycosis,ddi,train
data/ddidiversedermatologyimages/000464.png,glomangioma,ddi,train
data/ddidiversedermatologyimages/000465.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000466.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000467.png,cellular-neurothekeoma,ddi,train
data/ddidiversedermatologyimages/000468.png,pyogenic-granuloma,ddi,train
data/ddidiversedermatologyimages/000469.png,dermatofibroma,ddi,train
data/ddidiversedermatologyimages/000470.png,fibrous-papule,ddi,train
data/ddidiversedermatologyimages/000471.png,fibrous-papule,ddi,train
data/ddidiversedermatologyimages/000472.png,graft-vs-host-disease,ddi,train
data/ddidiversedermatologyimages/000473.png,blue-nevus,ddi,train
data/ddidiversedermatologyimages/000474.png,mycosis-fungoides,ddi,train
data/ddidiversedermatologyimages/000475.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000476.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000477.png,squamous-cell-carcinoma-keratoacanthoma,ddi,train
data/ddidiversedermatologyimages/000478.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000479.png,epidermal-cyst,ddi,train
data/ddidiversedermatologyimages/000480.png,dysplastic-nevus,ddi,train
data/ddidiversedermatologyimages/000481.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000482.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000483.png,squamous-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000484.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000485.png,squamous-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000486.png,verruca-vulgaris,ddi,train
data/ddidiversedermatologyimages/000487.png,mycosis-fungoides,ddi,train
data/ddidiversedermatologyimages/000488.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000489.png,angioma,ddi,train
data/ddidiversedermatologyimages/000490.png,graft-vs-host-disease,ddi,train
data/ddidiversedermatologyimages/000491.png,angioma,ddi,train
data/ddidiversedermatologyimages/000492.png,angioma,ddi,train
data/ddidiversedermatologyimages/000493.png,melanoma,ddi,train
data/ddidiversedermatologyimages/000494.png,squamous-cell-carcinoma-in-situ,ddi,train
data/ddidiversedermatologyimages/000495.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000496.png,hyperpigmentation,ddi,train
data/ddidiversedermatologyimages/000497.png,blue-nevus,ddi,train
data/ddidiversedermatologyimages/000498.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000499.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000500.png,squamous-cell-carcinoma-in-situ,ddi,train
data/ddidiversedermatologyimages/000501.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000502.png,actinic-keratosis,ddi,train
data/ddidiversedermatologyimages/000503.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000504.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000505.png,dysplastic-nevus,ddi,train
data/ddidiversedermatologyimages/000506.png,verruca-vulgaris,ddi,train
data/ddidiversedermatologyimages/000507.png,prurigo-nodularis,ddi,train
data/ddidiversedermatologyimages/000508.png,dermatofibroma,ddi,train
data/ddidiversedermatologyimages/000509.png,lichenoid-keratosis,ddi,train
data/ddidiversedermatologyimages/000510.png,angioma,ddi,train
data/ddidiversedermatologyimages/000511.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000512.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000513.png,dysplastic-nevus,ddi,train
data/ddidiversedermatologyimages/000514.png,angioma,ddi,train
data/ddidiversedermatologyimages/000515.png,acquired-digital-fibrokeratoma,ddi,train
data/ddidiversedermatologyimages/000516.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000517.png,pyogenic-granuloma,ddi,train
data/ddidiversedermatologyimages/000518.png,trichilemmoma,ddi,train
data/ddidiversedermatologyimages/000519.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000520.png,squamous-cell-carcinoma-in-situ,ddi,train
data/ddidiversedermatologyimages/000521.png,squamous-cell-carcinoma-in-situ,ddi,train
data/ddidiversedermatologyimages/000522.png,melanoma-in-situ,ddi,train
data/ddidiversedermatologyimages/000523.png,eccrine-poroma,ddi,train
data/ddidiversedermatologyimages/000524.png,epidermal-cyst,ddi,train
data/ddidiversedermatologyimages/000525.png,reactive-lymphoid-hyperplasia,ddi,train
data/ddidiversedermatologyimages/000526.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000527.png,dysplastic-nevus,ddi,train
data/ddidiversedermatologyimages/000528.png,dysplastic-nevus,ddi,train
data/ddidiversedermatologyimages/000529.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000530.png,pyogenic-granuloma,ddi,train
data/ddidiversedermatologyimages/000531.png,coccidioidomycosis,ddi,train
data/ddidiversedermatologyimages/000532.png,squamous-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000533.png,leukemia-cutis,ddi,train
data/ddidiversedermatologyimages/000534.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000535.png,sebaceous-carcinoma,ddi,train
data/ddidiversedermatologyimages/000536.png,angioma,ddi,train
data/ddidiversedermatologyimages/000537.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000538.png,actinic-keratosis,ddi,train
data/ddidiversedermatologyimages/000539.png,acrochordon,ddi,train
data/ddidiversedermatologyimages/000540.png,verruca-vulgaris,ddi,train
data/ddidiversedermatologyimages/000541.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000542.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000543.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000544.png,angioma,ddi,train
data/ddidiversedermatologyimages/000545.png,chondroid-syringoma,ddi,train
data/ddidiversedermatologyimages/000546.png,squamous-cell-carcinoma-in-situ,ddi,train
data/ddidiversedermatologyimages/000547.png,metastatic-carcinoma,ddi,train
data/ddidiversedermatologyimages/000548.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000549.png,dermatofibroma,ddi,train
data/ddidiversedermatologyimages/000550.png,tinea-pedis,ddi,train
data/ddidiversedermatologyimages/000551.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000552.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000553.png,nevus-lipomatosus-superficialis,ddi,train
data/ddidiversedermatologyimages/000554.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000555.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000556.png,actinic-keratosis,ddi,train
data/ddidiversedermatologyimages/000557.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000558.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000559.png,squamous-cell-carcinoma-in-situ,ddi,train
data/ddidiversedermatologyimages/000560.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000561.png,solar-lentigo,ddi,train
data/ddidiversedermatologyimages/000562.png,squamous-cell-carcinoma-keratoacanthoma,ddi,train
data/ddidiversedermatologyimages/000563.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000564.png,squamous-cell-carcinoma-in-situ,ddi,train
data/ddidiversedermatologyimages/000565.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000566.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000567.png,squamous-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000568.png,solar-lentigo,ddi,train
data/ddidiversedermatologyimages/000569.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000570.png,melanoma,ddi,train
data/ddidiversedermatologyimages/000571.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000572.png,lipoma,ddi,train
data/ddidiversedermatologyimages/000573.png,angioma,ddi,train
data/ddidiversedermatologyimages/000574.png,squamous-cell-carcinoma-in-situ,ddi,train
data/ddidiversedermatologyimages/000575.png,squamous-cell-carcinoma-in-situ,ddi,train
data/ddidiversedermatologyimages/000576.png,dysplastic-nevus,ddi,train
data/ddidiversedermatologyimages/000577.png,pyogenic-granuloma,ddi,train
data/ddidiversedermatologyimages/000578.png,angioma,ddi,train
data/ddidiversedermatologyimages/000579.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000580.png,melanocytic-nevi,ddi,train
data/ddidiversedermatologyimages/000581.png,squamous-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000582.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000583.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000584.png,kaposi-sarcoma,ddi,train
data/ddidiversedermatologyimages/000585.png,squamous-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000586.png,dysplastic-nevus,ddi,train
data/ddidiversedermatologyimages/000587.png,squamous-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000588.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000589.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000590.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000591.png,squamous-cell-carcinoma-keratoacanthoma,ddi,train
data/ddidiversedermatologyimages/000592.png,squamous-cell-carcinoma-in-situ,ddi,train
data/ddidiversedermatologyimages/000593.png,metastatic-carcinoma,ddi,train
data/ddidiversedermatologyimages/000594.png,melanoma-in-situ,ddi,train
data/ddidiversedermatologyimages/000595.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000596.png,squamous-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000597.png,verruca-vulgaris,ddi,train
data/ddidiversedermatologyimages/000598.png,basal-cell-carcinoma,ddi,train
data/ddidiversedermatologyimages/000599.png,clear-cell-acanthoma,ddi,train
data/ddidiversedermatologyimages/000600.png,squamous-cell-carcinoma-keratoacanthoma,ddi,train
data/ddidiversedermatologyimages/000601.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000602.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000603.png,solar-lentigo,ddi,train
data/ddidiversedermatologyimages/000604.png,abscess,ddi,train
data/ddidiversedermatologyimages/000605.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000606.png,verruca-vulgaris,ddi,train
data/ddidiversedermatologyimages/000607.png,acrochordon,ddi,train
data/ddidiversedermatologyimages/000608.png,seborrheic-keratosis,ddi,train
data/ddidiversedermatologyimages/000609.png,blastic-plasmacytoid-dendritic-cell-neoplasm,ddi,train
data/ddidiversedermatologyimages/000610.png,mycosis-fungoides,ddi,train
data/ddidiversedermatologyimages/000611.png,dysplastic-nevus,ddi,train
data/ddidiversedermatologyimages/000612.png,dermatofibroma,ddi,train
data/ddidiversedermatologyimages/000613.png,dermatofibroma,ddi,train
